geneName	geneId	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TSPAN6	7105	3917.31476348385	-0.358268747712025	0.15102433013769	-2.37225847905028	0.0176797176149178	0.0818460980221693
EGLN1	54583	3103.57911550045	-0.358334691086659	0.146542697897265	-2.44525790932191	0.0144748589937576	0.070832205722003
EDEM1	9695	2041.884710019	-0.358571690964728	0.156912764697118	-2.28516584776811	0.0223031049277316	0.0971392461764988
CD68	968	2978.45798591222	-0.358966563295692	0.140017443734005	-2.56372744511484	0.0103554827430889	0.0552904237309279
RMND5A	64795	2343.83162941082	-0.359027357734993	0.147575947059062	-2.43283112790259	0.0149812862144734	0.072760630047272
IDH3A	3419	2466.69853992138	-0.359374374842538	0.151426385915002	-2.37326125609483	0.0176317875665919	0.0816768856063018
ELF3	1999	9498.53442813898	-0.359678998240063	0.131050914968506	-2.74457449096407	0.00605894018480032	0.0368683382188887
ATP2A2	488	6561.15427113533	-0.360789996475144	0.141645239611312	-2.54713817044037	0.0108610420242748	0.0573748276266034
HPCAL1	3241	1671.9860181498	-0.36177079221297	0.154513440742368	-2.34135483926073	0.0192138960643227	0.0871115140781139
TENT5A	55603	2031.44215756393	-0.36195892957992	0.150243209664623	-2.40915333470241	0.0159895785264496	0.0763128263275982
CD164	8763	28389.0332339999	-0.362537580901563	0.130534871287034	-2.77732361726069	0.00548085785627967	0.0340496651378372
TMEM98	26022	2438.05562431724	-0.362935355547689	0.151987583655273	-2.38792766368911	0.0169436763712197	0.0795814365682506
RDH10	157506	1848.90794573515	-0.363745830248511	0.151752682350568	-2.39696474957993	0.0165315140150492	0.0782648761099898
TLE5	166	5864.26940066772	-0.363935643315172	0.139143917255162	-2.61553397729766	0.00890880570296504	0.0491883036106164
CYP51A1	1595	26217.2553554264	-0.363945569374437	0.152614450499203	-2.38473858919629	0.0170912612954494	0.0799794463728167
ANKS4B	257629	2213.60484672316	-0.364810085250426	0.150453358622096	-2.42473872694823	0.0153194074950771	0.0740418974939305
LIMA1	51474	15805.9398305361	-0.36554665518876	0.143130265902576	-2.55394379996175	0.0106510446488761	0.0564928428031598
LDHA	3939	115894.843280384	-0.365793405190312	0.157308553684334	-2.32532431722904	0.0200546249631546	0.0900095485612411
RBCK1	10616	4918.5288321323	-0.366358169232572	0.135661040564904	-2.7005407573687	0.00692268543568893	0.0408145400311692
PRXL2B	127281	1682.74512005181	-0.366523573051823	0.152756251923285	-2.39940145452045	0.0164218994017392	0.0778597594988024
PON2	5445	6228.27705210639	-0.366691102612275	0.146170081352564	-2.50866045376148	0.0121189914292341	0.0623278613067052
SLC30A1	7779	1345.90518943361	-0.36672802700932	0.154778622619169	-2.36937130466428	0.0178183550588138	0.082311395533814
TRIM25	7706	2544.97848114413	-0.367847635786358	0.149854974581063	-2.45469085570712	0.014100579161963	0.0696054885232113
ARHGAP29	9411	1187.56886057463	-0.367897478909196	0.161917398896393	-2.2721306136137	0.0230786225744057	0.0996457994020922
SNX30	401548	1449.89353211983	-0.368152460743673	0.156728900315715	-2.34897622584007	0.0188251087484612	0.0856787187697884
BCL2L13	23786	3108.38684734896	-0.368284982179437	0.144454624473081	-2.54948558083764	0.0107881972176199	0.0570831366665977
PIAS1	8554	1496.7792676316	-0.368575353405467	0.152432645048425	-2.41795550610814	0.0156079851908988	0.0748399757790024
TMPRSS4	56649	6602.14350344906	-0.368853498517722	0.132206021926807	-2.78999014675693	0.00527096456505285	0.033014895556639
FAM3D	131177	15208.16865272	-0.369258122507184	0.136505258230254	-2.7050835058993	0.0068287220802488	0.0404076916881968
HES1	3280	1615.28449870294	-0.369691057190186	0.149896336198072	-2.46631149611075	0.0136512560713704	0.0681142988799927
GCLC	2729	1270.77176332495	-0.369978200027558	0.159022816599376	-2.32657305372498	0.0199880001015007	0.0897702240853652
ELOVL7	79993	1120.80194189614	-0.370269196780594	0.162153493816714	-2.28344877477089	0.0224039469941104	0.0974375258493961
TAOK3	51347	1667.38882265755	-0.370612115592276	0.160579923364954	-2.30796047118528	0.021001335159409	0.0929382624939614
ARPC3	10094	11509.3826666359	-0.370628848344047	0.142500273744774	-2.60089920253672	0.00929797690276334	0.0510272320418126
PPP1R15B	84919	3601.27193784409	-0.370930814478601	0.138438848841943	-2.67938384045722	0.00737577894758517	0.0427082989307424
LRRC8D	55144	1449.76435944199	-0.371008383406113	0.155103979120452	-2.39199784241507	0.0167569408837812	0.0790432102212738
MAOA	4128	7890.73399685571	-0.37188334523855	0.133270901407486	-2.79043167946684	0.00526378080925389	0.0330018164676987
DENND2D	79961	1516.43110687601	-0.372156990250552	0.162144765782126	-2.29521433180655	0.0217208442525379	0.0954052545280176
YWHAZ	7534	62984.5936060652	-0.372185592724983	0.145732893919601	-2.55388871183957	0.0106527298731437	0.0564928428031598
ACTR2	10097	16615.4307989999	-0.372947984251152	0.134785887803976	-2.76696611438687	0.00565806359093567	0.0348994750920904
MSL1	339287	1364.7119667834	-0.373582944006211	0.15707382070671	-2.37839088859862	0.0173883821886408	0.0808151110475293
GNB1	2782	8592.45173121092	-0.373758582036998	0.131853745656788	-2.83464516063033	0.00458766104447102	0.0298763064399362
H2AJ	55766	2911.21316920604	-0.374377161070062	0.156375934378018	-2.39408424678093	0.0166619211828461	0.0787383674138655
SQLE	6713	9833.29139978699	-0.374644619267751	0.149834592377096	-2.50038801670622	0.0124057347004335	0.0633391728713895
PDK1	5163	3933.88974774656	-0.375250357380022	0.137849542599588	-2.72217339501817	0.00648541041061228	0.0388734479632859
SMIM14	201895	5275.13012373711	-0.376179122690191	0.144648450677036	-2.60064398152528	0.00930489632384477	0.0510272320418126
RHBDL2	54933	933.459414065036	-0.376246548342142	0.165588086556577	-2.27218368281337	0.0230754183940743	0.0996457994020922
VPS26A	9559	2884.44013461586	-0.376365751965875	0.148438727621345	-2.53549567553526	0.0112288314861949	0.0587427521165922
RAP2C	57826	1792.38270908934	-0.376637089331437	0.153845372114141	-2.44815352035421	0.0143590459274037	0.0705052016291357
GSDMB	55876	3616.41077909907	-0.376713689690948	0.156766872899397	-2.40301846125806	0.0162603665224226	0.0772919367210787
PJA2	9867	3499.33794611904	-0.376945898592292	0.148758423607726	-2.53394657896009	0.0112785924480718	0.0589554511621767
BCKDHB	594	1637.32241509587	-0.377035625955933	0.153678716459326	-2.45340171132755	0.014151220663062	0.0697491481159214
ENDOD1	23052	2837.13320517912	-0.377184417492017	0.146037471998537	-2.58279202132311	0.00980043829611982	0.0530928804891844
MACC1	346389	1888.84517003488	-0.377317007347823	0.163172002164099	-2.31238816919315	0.0207563017451266	0.0921372092202279
CERK	64781	1846.1717047845	-0.377606570810489	0.149605237010331	-2.52401973591615	0.0116021414840048	0.0601611443724236
SAV1	60485	1872.13577707039	-0.378179178213068	0.153065667414386	-2.47069891374952	0.0134849300485601	0.067470667749797
CCZ1B	221960	2766.14076289369	-0.378507703583026	0.142834505531162	-2.64997384333332	0.00804980027628552	0.0457687511524841
KDM1B	221656	1199.2313535841	-0.378511283060722	0.164221997057945	-2.30487565516065	0.0211735384185187	0.0934767699846876
P4HA1	5033	13572.374159592	-0.378909608797457	0.142993394760197	-2.64983994143853	0.00805299120748438	0.0457687511524841
SLC27A2	11001	2276.65350246724	-0.379327349019945	0.149507289882199	-2.53718296491647	0.0111748533368993	0.0585549657252657
PTP4A2	8073	12526.7846085649	-0.379445859028556	0.133538938953907	-2.84146228808609	0.00449071628712521	0.0293927478863733
MTMR14	64419	1019.52764506507	-0.379548990868932	0.16279229269553	-2.33149238569175	0.0197274111089326	0.0889106319046639
VEZT	55591	1709.76857537161	-0.37963657304433	0.153008483906459	-2.48114721061101	0.0130960275204339	0.0659276757671898
AVL9	23080	4181.59370195039	-0.379734166491918	0.137830169531413	-2.75508742231774	0.0058676455070956	0.0360036059940357
IL13RA1	3597	2880.47640142057	-0.379972896976475	0.139331245946423	-2.72711906360606	0.00638899808077083	0.0384200056361303
GSN	2934	7409.47683093684	-0.380020765035525	0.131493502808396	-2.89003454101658	0.00385199499384842	0.0263541689292603
SERPINB6	5269	22102.6039642654	-0.380388967984915	0.147669241210821	-2.57595261454516	0.00999643447565765	0.0538842346080706
CDC42EP5	148170	4683.4953881095	-0.380423434287152	0.154224245593765	-2.4666901940257	0.0136368285974863	0.0680685321091482
PERP	64065	16930.5832022851	-0.380701595594304	0.13258062325578	-2.87147236334707	0.00408564505521355	0.0275215141597
TC2N	123036	3399.05755055831	-0.381086042190656	0.137621232574855	-2.76909336634066	0.00562125240204549	0.0347220230632786
TMSB4X	7114	76043.5891292194	-0.381240391869151	0.161155380629566	-2.36566964366815	0.0179974957702687	0.082872933776143
SLC16A3	9123	2433.92232700476	-0.381338302088233	0.14214967014983	-2.68265344327772	0.00730406360416041	0.0424738958225467
CIPC	85457	1488.13120986794	-0.381570669488419	0.157686673678615	-2.41980289511406	0.0155289218261315	0.0746367808585831
IL6ST	3572	1855.63259085735	-0.381851501294389	0.149862292930123	-2.54801587396261	0.0108337541252658	0.0572540257790973
KLHL24	54800	1086.51352658488	-0.382325546632394	0.168198692272638	-2.27305897249589	0.0230226263854127	0.0995035300534705
DRAM2	128338	4500.62867619889	-0.382401944081332	0.167020561149766	-2.28955010957265	0.0220474099296266	0.0962845923191008
ATP6V0A1	535	1135.57443419603	-0.382865333795067	0.168376764667702	-2.27386085337051	0.0229743540402562	0.0993943914106341
CLMN	79789	2202.88310953542	-0.383155167037057	0.166147379024013	-2.30611622818125	0.0211041387687603	0.0932657487109356
ARHGAP12	94134	2050.27951395362	-0.383211667459422	0.148523637525146	-2.58013925490172	0.00987604811807582	0.0533487266465406
UBE2W	55284	1091.82945256129	-0.38323578008115	0.164222685362945	-2.33363483999892	0.0196148506695803	0.0885573930718278
ATP11B	23200	3890.49068605587	-0.3833129800083	0.150245823702775	-2.55123883354384	0.0107340739764895	0.0568366879747591
TMEM167A	153339	3052.07781720298	-0.3834374329033	0.16676240493503	-2.29930380922897	0.0214876936795809	0.0946057431106771
NRAS	4893	6250.72848146306	-0.383559535101059	0.167513611541461	-2.28972160274942	0.0220374602937431	0.0962735997250772
RAB11FIP4	84440	1110.06062934083	-0.384116328178291	0.162432842897715	-2.36477008790748	0.0180412670258948	0.0830154642225276
CAPN1	823	8313.81042430839	-0.384489585061175	0.133817787246301	-2.87323227332622	0.00406295280192933	0.0274387005439993
ALDOC	230	10403.1080752726	-0.384577864324219	0.149965060866143	-2.56444975985099	0.0103339538789167	0.0552437905875394
ESYT2	57488	3520.18829260085	-0.384911545513966	0.143523908609505	-2.68186359501412	0.0073213305543762	0.0425089162151395
RNF14	9604	2453.44844710327	-0.384927932416787	0.153571334227142	-2.50650900673595	0.0121929951229761	0.0625389844713418
S100A11	6282	7797.9865746403	-0.385047435476171	0.134287949556224	-2.86732679103838	0.00413955327625981	0.0277821935685976
TFRC	7037	10934.594949654	-0.385359423184241	0.133286795301486	-2.89120480624192	0.00383767933863323	0.0263013018377335
BECN1	8678	2947.42124154509	-0.385530705933078	0.144340407861256	-2.67098251727029	0.00756295857454609	0.0435778480498645
NUP50	10762	1555.14621789717	-0.385863049844333	0.154572341928959	-2.4963266068756	0.012548700160423	0.0639179367589301
DUSP3	1845	2260.39315159591	-0.386200916593901	0.147292943684085	-2.62199197690167	0.00874174889003667	0.0486391208645382
CLDN12	9069	5527.78316085892	-0.386998622900721	0.138503554525055	-2.79414217366322	0.00520375949362647	0.0327205323888076
MYL6	4637	34842.7859902172	-0.387898571339702	0.169185389715172	-2.29274272437318	0.021862821240703	0.0957967858394993
INAVA	55765	3101.83159314163	-0.388234585638207	0.142794778678522	-2.71882900223019	0.00655134668081236	0.039123832898369
EXOC1	55763	1269.91765831208	-0.389005036920922	0.156142230887226	-2.49135057639776	0.012725848300274	0.064616978844943
TMEM9B	56674	2743.82517942754	-0.389147805856086	0.160184985705569	-2.42936505030107	0.0151252945243289	0.0732951515052871
PPP1CB	5500	6258.76113163991	-0.389249198408228	0.148260414486516	-2.62544253472075	0.00865364148070722	0.0482733066751079
ACAP2	23527	2317.84305549571	-0.389251402132051	0.142897803540941	-2.72398450141697	0.00644995331991748	0.0386967324469158
STK24	8428	4960.23281417132	-0.389365537742045	0.13559857878099	-2.87145736513156	0.00408583893531253	0.0275215141597
LACTB2	51110	2057.03504659094	-0.389888239422696	0.147998106515496	-2.63441370029874	0.00842827262367773	0.047260352941341
CAPG	822	4791.10044863184	-0.38993988446389	0.136108724420016	-2.86491469320202	0.00417121594870062	0.0279512468616239
GRB2	2885	2544.77797879196	-0.390088235138529	0.149259583573959	-2.61348870067856	0.00896230471670949	0.0494415387544881
MCFD2	90411	2834.10804120455	-0.390874310737209	0.142360504650293	-2.74566539151703	0.00603883201771846	0.0368098781767093
BCL7B	9275	1557.0055459373	-0.390941031829164	0.169595787043268	-2.30513409940676	0.0211590642597515	0.0934447184986569
ALDOA	226	72058.457044356	-0.391184487117831	0.136704979193011	-2.86152332875546	0.00421610474129293	0.0281356026347075
ATAD1	84896	3142.02452036744	-0.391406192569967	0.142554094519115	-2.74566783851644	0.00603878698074029	0.0368098781767093
HECTD3	79654	1649.35335399116	-0.391955720014147	0.154157146391251	-2.54257249300245	0.0110039772062183	0.0578970338733095
RAB6A	5870	6028.57547808128	-0.39263758472681	0.142860168595068	-2.74840488141749	0.00598860080060908	0.0365725347337526
KLC4	89953	2196.46448189981	-0.392775020957916	0.144837324115586	-2.71183566360606	0.00669117566646397	0.0397390180686418
SNX14	57231	3027.00536944661	-0.392872345409059	0.14360605893938	-2.73576441210535	0.00622355644253557	0.0376484611586716
UFM1	51569	1842.15418066511	-0.392948837870497	0.155099620583915	-2.53352546183629	0.0112921536182572	0.0590025275584049
DYNLRB1	83658	1741.02859068305	-0.393472781990068	0.154570104846137	-2.54559432680557	0.0109091885561709	0.0574982316043743
MYEOV	26579	1957.39913569875	-0.393988900059613	0.162338971569552	-2.4269520513182	0.0152262680646314	0.0737292898097834
HADHB	3032	7926.60199942351	-0.394154404108408	0.151510127999757	-2.60150532054887	0.00928156253819937	0.0509640015079679
MAP3K2	10746	1564.9084957294	-0.394195727814686	0.154517705973206	-2.55113629426418	0.0107372327240203	0.0568366879747591
JKAMP	51528	1803.27405921364	-0.394197307054855	0.166106851107527	-2.37315501694555	0.017636860112779	0.0816768856063018
ADAM10	102	5245.17699728902	-0.394200966946391	0.136063560373436	-2.89718250694365	0.00376530640071974	0.0259701883964445
PADI2	11240	8067.70490170088	-0.39452043540049	0.142154373439522	-2.77529579888962	0.00551515210962426	0.0341971111900254
PGAP6	58986	1280.09727279793	-0.395056111225471	0.155830373562924	-2.53516758121579	0.0112393544149273	0.0587740644879102
NCSTN	23385	3644.32779997996	-0.395644095266921	0.136943943836676	-2.88909523256304	0.0038635204736208	0.0263946100711024
EFNB2	1948	2235.614135141	-0.396023499782466	0.172737424736656	-2.29263288130073	0.021869149674006	0.0957967858394993
GNG5	2787	3789.35224366171	-0.39684649049757	0.165017091209742	-2.40488114042179	0.0161777265776381	0.0769555976350153
TBC1D1	23216	1521.42451264698	-0.397158950747067	0.151217591980429	-2.62640705717936	0.00862915548191801	0.0481574540962016
CAPZA2	830	10592.3181833764	-0.397583547092659	0.158485325879103	-2.50864579977547	0.0121194941355086	0.0623278613067052
USH1C	10083	6246.61397044537	-0.397635215780013	0.133312102004612	-2.98273907470349	0.00285681431207993	0.0211008502628845
ARPC1B	10095	4059.7951659894	-0.397647132469405	0.141431122508281	-2.81159567581118	0.0049296427285525	0.0315638468922098
NIBAN2	64855	4982.22734938066	-0.398321933491215	0.134773517013632	-2.95549112553711	0.0031217167779726	0.0225839492791372
PRELID2	153768	1959.87326079917	-0.398513345786605	0.15785875529685	-2.5244931460229	0.0115865264299293	0.0601042358217359
IER2	9592	1534.06161451653	-0.398516700387062	0.151157192474896	-2.63643888763842	0.008378129004248	0.0470402709111506
CKMT1A	548596	7971.08821774606	-0.399062699140892	0.131367495805202	-3.03775828788455	0.00238345049759428	0.0184867271229573
PDCD10	11235	3729.32085826269	-0.399871152392919	0.15596126406818	-2.56391325616668	0.0103499407645873	0.0552836217417316
SPRY2	10253	1354.99509852084	-0.399951736795482	0.166602648881847	-2.40063251982941	0.0163667633743594	0.0776836518827692
C4orf33	132321	1347.27717327851	-0.401521400789338	0.171594112614572	-2.3399485837327	0.0192863948343162	0.0873484868142999
CKMT1B	1159	8193.26039450517	-0.40152987359605	0.131045457404993	-3.064050303973	0.00218362189499203	0.0172993604928634
SLC44A4	80736	12136.0445381213	-0.401558941903667	0.133908439182928	-2.99875754174918	0.00271082938356135	0.0202919228994355
NQO1	1728	34531.291748016	-0.401572031014848	0.173077774148867	-2.32018254793044	0.020331004279128	0.0907468981487062
S100A14	57402	32246.8057239246	-0.401704647668741	0.137487942358031	-2.92174456013506	0.00348076884960807	0.0243053363390691
TRAM1	23471	7040.62172373601	-0.401845927952478	0.147269230137551	-2.72864825583152	0.00635944968179431	0.0382600797623231
DNAJC3	5611	2456.60081918485	-0.401898478191359	0.147388771861251	-2.72679168919121	0.00639533992985196	0.0384402961073654
PTK2B	2185	828.610037642898	-0.402457631857595	0.170787994223831	-2.356474960003	0.0184493114408354	0.0843655857743478
ACADS	35	2189.31548932449	-0.402876036978861	0.156504718403893	-2.57421016495589	0.0100469224153554	0.0540214969058111
NIT1	4817	1390.82351254525	-0.403092524770754	0.174584819935411	-2.30886353647403	0.0209511549528352	0.0927478845195058
ZBTB7C	201501	876.170643947164	-0.403099242827387	0.173039554628091	-2.32952080634833	0.0198314920697537	0.0892554957538289
SLC5A3	6526	1780.43750329132	-0.403500603891589	0.15113345585234	-2.66982979788284	0.00758897046030719	0.0436888597210484
TTC39B	158219	1475.36905056135	-0.403612519879645	0.16357257940753	-2.46748276111776	0.0136066772957524	0.0679442139598617
GMFB	2764	4734.53245186396	-0.404248084301183	0.162354859974403	-2.48990442518886	0.0127777451139435	0.0647293057410196
SCARB2	950	8428.26701562864	-0.404833725212783	0.132021673884163	-3.06641866674095	0.00216639738163062	0.017194451767317
DCAF11	80344	2579.42028304067	-0.404857194586534	0.147081658077813	-2.75260151318356	0.00591238132099741	0.036226620270047
PANK3	79646	6503.2161560391	-0.405509525177111	0.132234271084613	-3.06659931537444	0.00216508869527018	0.017194451767317
VPS37A	137492	924.765854282601	-0.405727128213069	0.169784089998321	-2.38966518133167	0.0168637386540048	0.0793447173212218
PIK3AP1	118788	754.001795233382	-0.406004820260156	0.177464784283346	-2.28780499691654	0.0221488797183059	0.0966299895558156
PLEKHF2	79666	1648.73342517643	-0.406205905407792	0.170755765242732	-2.37887080901992	0.0173657610086354	0.0807679362100013
SURF4	6836	10022.5578710935	-0.406268540901011	0.134211072514213	-3.02708661282762	0.00246923195742471	0.0189928512734693
SYAP1	94056	2248.66236864676	-0.406289847631468	0.14496207903498	-2.80273193055841	0.0050671767795469	0.0321898679869892
UBE2J1	51465	7762.38007713984	-0.406408198489071	0.149411896927019	-2.72005246468146	0.00652715593180511	0.039015344155363
GPRC5C	55890	1135.404201836	-0.406626196355101	0.168815894955449	-2.40869615069369	0.0160096206339618	0.0763614559422451
DNAJC22	79962	1170.04839394126	-0.40677172585775	0.167369483704442	-2.43038167325693	0.0150829301336379	0.0731445878027
SH3BGRL3	83442	6261.36457692065	-0.407243285181936	0.137793940207295	-2.9554513396546	0.0031221194292868	0.0225839492791372
SACM1L	22908	1423.34619282237	-0.407408625761177	0.17087644808349	-2.38422925061104	0.0171149367753263	0.0800324101266432
DENND10	404636	2486.11713466699	-0.40748272379178	0.143036955719153	-2.84879331878298	0.00438853793625377	0.028914034897517
PPP1R3B	79660	1069.76504928802	-0.407867887670759	0.161760988383272	-2.52142306836287	0.0116881230315334	0.0605342893352468
PHYH	5264	1583.2336149398	-0.407876273179846	0.171776400585456	-2.3744604718093	0.0175746178530155	0.0815052005191943
KCMF1	56888	3670.93886597897	-0.408414054569132	0.155011227333647	-2.63473853858379	0.00842021160058582	0.0472356002002547
SYF2	25949	1410.78520334679	-0.408418457156651	0.153501530769066	-2.6606800278174	0.00779830258234224	0.0446755476997254
MLLT3	4300	945.112906892744	-0.408492399597066	0.171495404333857	-2.38194370970919	0.017221529693264	0.0803694996172647
ALAD	210	947.045147444598	-0.408493544253323	0.166207014850135	-2.45773949205244	0.0139814553038931	0.06917432123066
MICU1	10367	2189.43306678358	-0.408605809644967	0.146337483370659	-2.79221563903765	0.00523484568256622	0.0328522074255234
NBL1	4681	852.242872222877	-0.408633609641626	0.179554937407683	-2.27581382913361	0.0228571546860466	0.0990183894999022
HECA	51696	699.980948229621	-0.408869417683478	0.178171445317051	-2.29480889575715	0.0217440786231901	0.0954749323410784
LMBRD2	92255	964.975321845618	-0.408887208121729	0.168116356883153	-2.43216790859868	0.0150087477823361	0.0728547513386497
KLF3	51274	4861.83113081744	-0.409223481556948	0.139854363324493	-2.92606874629616	0.00343275071703733	0.02407386033448
COX7B	1349	6593.98233586907	-0.409549774575978	0.152911943663136	-2.67833738009512	0.00739886504306582	0.0428057061209237
GBA2	57704	1190.53539202461	-0.409574050329931	0.161793824796891	-2.53145662910246	0.0113589864194337	0.0592322669448166
LAMC2	3918	4004.01381990642	-0.409605961741006	0.147063794352668	-2.7852263947355	0.00534903613664073	0.0333587217515202
RCOR1	23186	1312.70815901716	-0.410367232407489	0.162091183768708	-2.53170606115785	0.0113509100441944	0.0592139902547121
RNPEP	6051	5341.56637419533	-0.410899368916972	0.13641573557375	-3.01211122887527	0.00259437516505347	0.0196980899841369
SUCLA2	8803	2038.71199247414	-0.410902030115771	0.147001924375676	-2.79521531341098	0.00518651594107079	0.0326596699001896
NECAP2	55707	2250.77741282106	-0.411330233740869	0.163772420060094	-2.5115964799808	0.0120186428004173	0.0619242164653161
RAB10	10890	10393.33668958	-0.4116141065955	0.134307346421964	-3.06471773556079	0.00217875517115359	0.0172713682570089
GNAQ	2776	1427.6942191789	-0.411716702414369	0.162134492617568	-2.53935295178366	0.0111057720421691	0.0582873035908497
TM9SF3	56889	17892.386579822	-0.411884246205729	0.127224815795818	-3.23745209320451	0.00120602186699171	0.0109235001811669
PRSS8	5652	6233.80006631697	-0.411903375798015	0.136967732317017	-3.00730229543881	0.00263577511263987	0.0199074023522007
MFSD1	64747	1371.34203655056	-0.412406738836737	0.157531949102689	-2.61792443492149	0.00884663932716974	0.0490121981201154
IST1	9798	5907.42352486999	-0.41244315239681	0.153106948494816	-2.69382386920718	0.00706374813711882	0.0413638018174051
INPP4B	8821	1231.87987020352	-0.412616363522748	0.169951313472796	-2.42785039486497	0.0151886071418136	0.0735744309304082
ANXA3	306	13772.0766744282	-0.412898955170119	0.136651162619394	-3.02155464509396	0.00251480244304265	0.0192312029305481
SH3GL1	6455	1359.68932611807	-0.412965180707436	0.169895825202982	-2.4306964589274	0.0150698336916708	0.0731084478682441
NPEPPS	9520	5581.37233062568	-0.413235727608973	0.137795261349566	-2.99891101886774	0.00270946424405488	0.0202919228994355
SLPI	6590	4795.50529327821	-0.413555485515623	0.146537677361309	-2.82217852065408	0.0047698617322444	0.0307996106768503
ESRRA	2101	1819.77952670157	-0.413856631582997	0.158925636027352	-2.60408982419784	0.00921186106807952	0.0506241987334892
SRC	6714	1025.88162500558	-0.414144567622014	0.174373580399691	-2.37504194541817	0.0175469560461658	0.0814352281139323
SEC24A	10802	1988.41313724161	-0.414243657312158	0.145887690936808	-2.83946955806978	0.00451886065704748	0.029532190762228
ARF1	375	13729.0361410458	-0.414478959794547	0.133377138516658	-3.10757124049997	0.0018863151549433	0.0153697867543723
CASP10	843	1084.98093374299	-0.414549760843758	0.161608801190535	-2.56514346860978	0.010313315133813	0.0551562225137406
TRIM31	11074	1177.30351370085	-0.414749347127394	0.169342683679718	-2.44917192827663	0.0143185083200037	0.0703862004815969
TRIM16	10626	1260.16481473991	-0.414750662151315	0.156750989304246	-2.64592053927203	0.00814689511735087	0.0461458126844181
RAB7A	7879	6177.20381782274	-0.414830665813839	0.13644239311134	-3.04033560504415	0.00236314661696736	0.0183622304316606
EPHA2	1969	1646.370735226	-0.414996801111251	0.173765124884229	-2.38826290020936	0.0169282273531672	0.0795814365682506
GPA33	10223	31570.8526009397	-0.415152305735705	0.133052792957533	-3.12020737413766	0.00180723761167758	0.0149205879967463
DYNLT1	6993	5002.96931397438	-0.415303118522602	0.1624011148842	-2.55726765680601	0.0105498007990399	0.0561197411704164
BAIAP2L1	55971	2558.04052539645	-0.415360287494891	0.147996263203115	-2.8065592907899	0.00500736964579649	0.0319581807308052
HERC4	26091	2100.88269504581	-0.415646667357191	0.159822049289883	-2.60068413090672	0.00930380750997015	0.0510272320418126
KDELR3	11015	2022.75271745316	-0.415978543051782	0.171459792033206	-2.42609965939549	0.0152620785721418	0.0737923492888963
YPEL5	51646	3637.22081726721	-0.416883181424225	0.14854273324503	-2.80648653971212	0.00500850049282286	0.0319581807308052
TES	26136	4404.29801256573	-0.417098098602871	0.137351432778428	-3.03672186132724	0.00239166030490418	0.0185393033688952
PLSCR1	5359	5960.62512726172	-0.417104917352906	0.157128592554203	-2.65454498492388	0.00794154499484612	0.0453157851622211
SKAP2	8935	2872.86438880646	-0.417802262115647	0.152323492668979	-2.7428616216383	0.00609063459309118	0.0370037476005207
ARL8A	127829	599.876204831835	-0.418304959161959	0.184066910708942	-2.27257010807015	0.0230520986879311	0.0995976765526257
MICU2	221154	1145.57660033567	-0.418317322315758	0.161165758151875	-2.59557195717439	0.00944336271012712	0.0515682450186664
B3GNT3	10331	1770.01219434873	-0.418408477293409	0.147686516956918	-2.83308514490502	0.00461011046245305	0.0299772895683506
HEBP2	23593	4193.31579211877	-0.418651712730839	0.146408646846742	-2.85947395695199	0.00424344259294319	0.0282302367985905
CSNK1G3	1456	2054.18737809556	-0.418670540590164	0.146264539891767	-2.86241997479343	0.00420419413607358	0.0281140560890867
PFKP	5214	3261.43816664633	-0.418840363504447	0.142137611521773	-2.94672436816831	0.00321159333524452	0.0229452666692897
RAB11A	8766	9840.09696182232	-0.418987718742168	0.138320113675186	-3.02911635632448	0.0024527019814714	0.0189168628420045
TRIB3	57761	5260.28093530507	-0.419103324410944	0.14475952597438	-2.89516922351016	0.0037895418108248	0.0260679421538044
PRMT2	3275	1292.48330101268	-0.419734343303091	0.155557922653341	-2.6982511475064	0.00697048313385291	0.0410216574433424
ANXA10	11199	6654.34633041364	-0.419750137287084	0.134292096951581	-3.1256503309977	0.0017741236540124	0.0147403615717913
AOAH	313	1920.10205176518	-0.419996622348487	0.151233957313265	-2.77713173555665	0.0054840946748728	0.0340534411906172
SH3GLB2	56904	1192.0953825414	-0.420181557090844	0.162980386294412	-2.57811118653146	0.00993420273317164	0.0536157200011551
ZYG11B	79699	940.276230712822	-0.420186499999393	0.167498363754561	-2.50860062498939	0.0121210439768077	0.0623278613067052
B4GALT1	2683	3392.37246010642	-0.42023800218174	0.137604516128931	-3.05395501545888	0.00225845943349886	0.0177511074284652
MCUR1	63933	692.97288981537	-0.420491483519735	0.184775298336556	-2.27569100039464	0.0228645103832477	0.0990183894999022
CAPZA1	829	15221.3668327413	-0.420955685516916	0.142932918455997	-2.94512761695627	0.00322821481529351	0.0230259176775863
CPT2	1376	1745.10968501652	-0.421017786268814	0.148929354136729	-2.82696308400214	0.00469917448062349	0.030449428237877
SERAC1	84947	719.1230234427	-0.421101855114484	0.183565921922451	-2.29400888086615	0.0217899886264352	0.0956116946741921
XRN1	54464	1169.98832781204	-0.421159361250621	0.16236329003241	-2.59393217005243	0.00948852045774939	0.051749391784938
RBM47	54502	7984.82168780053	-0.421432113937041	0.133361427004504	-3.16007501871442	0.00157728521419591	0.0135212279149435
CAMK2D	817	7287.76141746574	-0.421508178573246	0.135435917828677	-3.11223333758806	0.00185677675760732	0.0151836043821261
